id,authors,title,venue_name,venue_vol,venue_date
thrun1991a,Thrun; Bala; Bloedorn; Bratko; Cestnik; Cheng; De Jong; Dzeroski; Fisher; Fahlman; Hamann; Kaufman; 8 Keller; Kononenko; Kreuziger; Michalski; Mitchell; Pa--chowicz; Reich; Vafaie; Van de Welde; Wenzel; Wnek; J. and Zhang,The MONK's problems a performance comparison of different learning algorithms.,,,(1991). 9
thrun1991a,S. B. Thrun; J. Bala; E. Bloedorn; I. Bratko; B. Cestnik; J. Cheng; K. de Jong; S. Dze-roski; S. E. Fahlman; D. Fisher; R. Hamann; K. Kaufaman; S. Keller; I. Kononenko; J. Kreusiger; R. S. Michalski; T. Mitchell; P. Pachowitz; Y. Reich; H. Vafaic; W. Van de Weldel; W. WEnzel; J. Wnek; and J. Zhang.,The monk's problems: a performance comparison of different learning algorithms.,,,1991.
thrun1991a,S. B. Thrun; J. Bala; E. Bloedorn; I. Bratko; B. Cestnik; J. Cheng; K. de Jong; S. Dze-roski; S. E. Fahlman; D. Fisher; R. Hamann; K. Kaufaman; S. Keller; I. Kononenko; J. Kreusiger; R. S. Michalski; T. Mitchell; P. Pachowitz; Y. Reich; H. Vafaic; W. Van de Weldel; W. WEnzel; J. Wnek; and J. Zhang.,The monk's problems: a performance comparison of different learning algorithms.,,,1991.
thrun1991a,Thrun; Bala; Bloedorn; Bratko; Cestnik; Cheng; De Jong; Dzeroski; Fisher; Fahlman; Hamann; Kaufman; Keller; Kononenko; Kreuziger; Michalski; Mitchell; Pa-chowicz; Reich; Vafaie; Van de Welde; Wenzel; Wnek; J. and Zhang,The MONK's problems a performance comparison of different learning algorithms.,,,(1991).
thrun1991a,S. B. Thrun; J. Bala; E. Bloedorn; I. Bratko; B. Cestnik; J. Cheng; K. de Jong; S. Dzeroski; S. E. Fahlman; D. Fisher; R. Hamann; K. Kaufaman; S. Keller; I. Kononenko; J. Kreusiger; R. S. Michalski; T. Mitchell; P. Pachowitz; Y. Reich; H. Vafaic; W. Van de Weldel; W. WEnzel; J. Wnek; and J. Zhang.,The monk's problems: a performance comparison of different learning algorithms.,,,1991.
thrun1991a,S.B. Thrun; J. Bala; E. Bloedorn; I. Bratko; B. Cestnik; J. Cheng; K. De Jong; S. Dzeroski; S.E. Fahlman; D. Fisher; R. Hamann; K. Kaufman; S. Keller; I. Kononenko; J. Kreuziger; R.S. Michalski; T. Mitchell; P. Pachowicz; Y. Reich; H. Vafaie; W. Van de Weldel; W. Wenzel; J. Wnek; and J. Zhang.,The monk's problems: A performance comparison of different learning algorithms.,,,1991.
thrun1991a,S.B. Thrun; J. Bala; E. Bloedorn; I. Bratko; B. Cestnik; J. Cheng; K. De Jong; S. Dzeroski; S.E. Fahlman; D. Fisher; R. Hamann; K. Kaufman; S. Keller; I. Kononenko; J. Kreuziger; R.S. Michalski; T. Mitchell; P. Pachowicz; Y. Reich; H. Vafaie; W. Van de Weldel; W. Wenzel; J. Wnek; and J. Zhang.,The monk's problems: A performance comparison of different learning algorithms.,,,1991.
thrun1991a,Thrun; Bala; Bloedorn; Bratko; Cestnik; Cheng; De Jong; D zeroski; Fahlman; Fisher; Hamann; Kauf-man; Keller; Kononenko; Kreuziger; Michalski; Mitchell; Pachowicz; Reich; Vafaie; Van de Velde; Wenzel; Wnek; and Zhang,The MONK's Problems: a performance comparison of different learning algorithms.,,,(1991).
thrun1991a,S.B. Thrun; J. Bala; E. Bloedorn; I. Bratko; B. Cestnik; J. Cheng; K. De Jong; S. Dzeroski; S.E. Fahlman; D. Fisher; R. Hamann; K. Kauf-man; S. Keller; I. Kononenko; J. Kreuziger; R.S. Michalski; T. Mitchell; P. Pachowicz; Y. Reich; H. Vafaie; W. Van de Welde; W. Wenzel; J. Wnek; and J. Zhang,"The MONK's problems a performance comparison of different learning algorithms,",,,1991.
thrun1991a,S.B. Thrun; J. Bala; E. Bloedorn; I. Bratko; B. Cestnik; J. Cheng; K. De Jong; S. Dzeroski; S.E. Fahlman; D. Fisher; R. Hamann; K. Kaufman; S. Keller; I. Kononenko; J. Kreuziger; R.S. Michalski; T. Mitchell; P. Pachowicz; Y. Reich; H. Vafaie; W. Van de Welde; W. Wenzel; J. Wnek; and J. Zhang,The MONK's problems a performance comparison of different learning algorithms.,,,1991.
thrun1991a,S.B. Thrun; J. Bala; E. Bloedorn; I. Bratko; B. Cestnik; J. Cheng; K. De Jong; S. Dzeroski; S.E. Fahlman; D. Fisher; R. Hamann; K. Kaufman; S. Keller; I. Kononenko; J. Kreuziger; R.S. Michalski; T. Mitchell; P. Pachowicz; Y. Reich; H. Vafaie; W. Van de Welde; W. Wenzel; J. Wnek; and J. Zhang,The MONK's problems a performance comparison of different learning algorithms.,,,
thrun1991a,S.B. Thrun; J. Bala; E. Bloedorn; I. Bratko; B. Cestnik; J. Cheng; K. De Jong; S. Dzeroski; S.E. Fahlman; D. Fisher; R. Hamann; K. Kaufman; S. Keller; I. Kononenko; J. Kreuziger; R.S. Michalski; T. Mitchell; P. Pachowitz; Y. Reich; H. Vafaie; W. Van de Welde; W. Wenzel; J. Wnek; and J. Zhang.,The MONK's problems: A performance comparison of differ-ent learning algorithms.,,,December 1991.
thurn1991a,Thurn; Bala; Bloedorn; Bratko; Cestnik; Cheng; Jong; Dzeroski; Fahlman; Fisher; Hamann; Kaufman; Keller; Kononenko; Kreuziger; Michalski; Mitchell; Pachowicz; Reich; Vafaie; de Welde; Wenzel; Wnek; and Zhang,The MONK's problems: A performance comparison of different learning algorithms.,,,December 1990.
thurn1991a,Thurn; Bala; Bloedorn; Bratko; Cestnik; Cheng; De Jong; Dzeroski; Fahlman; Fisher; Hamann; Kaufman; Keller; Kononenko; Kreuziger; Michalski; Mitchell; Pachowicz; Reich; Vafaie; Van de Welde; Wenzel; Wnek; and Zhang,"`The MONK's problems: A performance comparison of different learning algorithms',",,,December 1991.
vitek1992a,Vitek; Horspool; and Uhl,Compile-time analysis of object-oriented programs.,Proceedings of the Fourth International Conference on Compiler Construction,,1992.
walter1987a,Walter; Henke-Fahle; S. and Bonhoeffer,1987 Avoidance of posterior tectal membranes by temporal retinal axons.,Development 101,,
weiss1993a,Weiss; Edelman; and Fahle,Models of perceptual learning in vernier hyperacuity.,Neural Computation,5,(1993).
weiss1993a,Weiss; Edelman; and Fahle,Models of perceptual learning in vernier hyperacuity.,Neural Computation,5,(1993).
weiss1993a,Weiss; Edelman; and Fahle,Models of perceptual learning in vernier hyperacuity.,Neural Computation,5,(1993).
weiss1993a,Weiss; Edelman; and Fahle,Models of perceptual learning in vernier hyperacuity.,Neural Computation,5,(1993).
weiss1993a,Weiss; Edelman; and Fahle,Models of perceptual learning in vernier hyperacuity.,Neural Computation,5,(1993).
weiss1993a,Weiss; Edelman; and Fahle,Models of perceptual learning in vernier hyperacuity.,Neural Computation,5,(1993).
white1994a,White; M. and Fahlman,"""Neural-bench benchmark collection"",",,,"(1994),"
wholey1984a,Wholey; Skef; and Fahlman; Scott E.,The design of an instruction set for Common Lisp.,In Proc. 1984 ACM Symposium on Lisp and Functional Programming. ACM SIGPLAN/SIGACT/SIGART,,"August 1984),"
aha1987,Kibler; and Aha; D. W.,Learning representative exemplars of concepts: An initial case study.,In Proceedings of the Fourth International Workshop on Machine Learning,,
aha1987,Kibler; and Aha; D. W.,Learning representative exemplars of concepts: An initial case study.,In Proceedings of the Fourth International Workshop on Machine Learning,,
aha1987,Kibler; and Aha; D. W.,Learning representative exemplars of concepts: An initial case study.,In Proceedings of the Fourth International Workshop on Machine Learning,,
aha1987,Kibler; and Aha; D. W.,Learning representative exemplars of concepts: An initial case study.,In Proceedings of the Fourth International Workshop on Machine Learning,,
aha1987,Kibler; and Aha,Learning Representative Exemplars of Concepts: An Initial Case Study.,In Proceedings of the 4th International Workshop on Machine Learning,,
aha1987,Kibler; and Aha,Learning Representative Exemplars of Concepts: An Initial Case Study.,In Proceedings of the 4th International Workshop on Machine Learning,,
aha1987,Kibler; and Aha; D. W.,Learning Representative Exemplars of Concepts: An Initial Case Study.,In Proceedings of the Fourth International Workshop on Machine Learning.,,
aha1987,Kibler; and Aha; D. W.,Learning Representative Exemplars of Concepts: An Initial Case Study.,In Proceedings of the Fourth International Workshop on Machine Learning.,,
aha1987,Kibler; and Aha David W.,Learning representative exemplars of concepts: An initial case study.,Proceedings of the Fourth International Workshop on Machine Learning,,
aha1987,Kibler; and David W. Aha,Learning representative exemplars of concepts: An initial case study.,Proceedings of the Fourth International Workshop on Machine Learning.,,
aha1987,Kibler; and David W. Aha,Learning representative exemplars of concepts: An initial case study.,Proceedings of the Fourth International Workshop on Machine Learning.,,
aha1987,Kibler; and David W. Aha,Learning representative exemplars of concepts: An initial case study.,Proceedings of the Fourth International Workshop on Machine Learning.,,
aha1987,D. Kibler and D. W. Aha.,Learning representative exemplars of concepts: an initial case study.,Proc. 4th International Workshop on Machine Learning,,
aha1987,D. Kibler and D. Aha.,Learning representative exemplars of concepts: An initial case study.,Proceedings of the Fourth International Workshop on Machine Learning,,
aha1987,D. Kibler and D. Aha.,Learning representative exemplars of concepts: An initial case study.,In Proc. of the 4 th International Workshop on Machine Learning,,
aha1987,D. Kibler and D. Aha.,Learning representative exemplars of concepts: An initial case study.,In Proc. of the 4 th International Workshop on Machine Learning,,
aha1987,D. Kibler and D. W. Aha.,Learning representative exemplars of concepts: an initial case study.,Proc. 4th International Workshop on Machine Learning,,
aha1987,Kibler; and Aha,Learning Representative Exemplars of Concepts: An Initial Case Study.,In Proceedings of the Fourth International Workshop on Machine Learning,,
aha1987,Kibler; and Aha,Learning Representative Exemplars of Concepts: An Initial Case Study.,In Proceedings of the Fourth International Workshop on Machine Learning,,
aha1987,Kibler; and Aha,Learning Representative Exemplars of Concepts: An Initial Case Study.,In Proceedings of the Fourth International Workshop on Machine Learning,,
aha1987,D. Kibler and D. Aha.,Learning representative examplars of concepts; an initial study.,In Proceedings of the Fourth International Workshop on Machine Learning,,
aha1987,Dennis Kibler and David W. Aha.,Learning representative exemplars of concepts: An initial case study.,Proceedings of the Fourth International Workshop on Machine Learning,,
aha1987,D. Kibler and D. W. Aha,"""Learning Representative Exemplars of Concepts: An Initial Case Study,""",Proceedings of the Fourth International Workshop on Machine Learning,,
aha1989,Aha; D. and Kibler,Noise-tolerant instance based leanring algorithms.,Proc. IJCAI-89,,
aha1989,Aha; D. and Kibler,Noise-tolerant instance-based leanring algorithms.,Proc. IJCAI-89,,
aha1989,Aha; D. and Kibler,Noise-tolerant instance-based learning algorithms.,Proc. IJCAI-89,,
aha1989,Aha; D. and Kibler,Noise-tolerant instance-based learning algorithms.,Proc. IJCAI-89,,
aha1989,Aha; D. and Kibler,Noise-tolerant instance-based learning algorithms.,Proc. IJCAI-89,,
aha1989,Aha; D. W. and Kibler D.,Noise-Tolerant Instance-Based Learning Algorithms.,In Proceedings of the Eleventh International Joint Conference on Artificial Intelligence (IJCAI-89),,
aha1989,Aha; D. W. and Kibler,Noise-tolerant instance-based learning algorithms.,In Eleventh International Joint Conference on Artificial Intelligence,,
aha1989,Aha; D. W.; and Kibler,Noise-tolerant instance-based learning algorithms.,In Proceedings of the 1989 International Joint Conference on Artificial Intelligence.,,
aha1989,Aha; D. W.; and Kibler,Noise-tolerant instance-based learning algorithms.,In Proceedings of the Eleventh International Joint Conference on Artificial Intelligence,,
aha1989,Aha; D. W.; and Kibler,Noise-tolerant instance-based learning algorithms.,In Proceedings of the Eleventh International Joint Conference on Artificial Intelligence,,
aha1989,Aha; D. W.; and Kibler,Noise-tolerant instance-based learning algorithms.,In Proceedings of the Eleventh International Joint Conference on Artificial Intelligence,,
aha1989,Aha; D. W.; and Kibler,Noise-tolerant instance-based learning algorithms.,Proceedings of the Eleventh International Joint Conference on Artificial Intelligence,,
aha1989,Aha; D. W.; and Kibler,Noise-tolerant instance-based learning algorithms.,Proceedings of the Eleventh International Joint Conference on Artificial Intelligence,,
aha1989,Aha; D. and Kibler,Noise-tolerant instace-based learning algorithms.,Proceedings of the Eleventh International Joint Conference on 39 Artificial Intelligence,,
aha1989,Aha; D. and Kibler,Noise-tolerant instace-based learning algorithms.,Proceedings of the Eleventh International Joint Conference on 39 Artificial Intelligence,,
aha1989,Aha; and Kibler,Noise tolerant instance-based learning algorithms.,Proceedings of the Eleventh International Joint Conference on Artificial Intelligence,,
aha1989,Aha; and Kibler,Noise-tolerant Instance-based Learning Algorithms.,Proceedings of the Eleventh International Joint Conference on Artificial Intelligence.,,
aha1989,Aha; Kibler,"Noise-tolerant instance-based learning algorithms,",Proceedings of the Eleventh International Joint Conference on Artificial Intelligence,,
aha1989,D. Aha and D. Kibler.,Noise-tolerant instance-based learning algorithms.,In Proceedings of IJCAI-89,,
aha1989,Aha; and Kibler,Noise-tolerant Instance-based Learning Algorithms.,in Proceedings of the Eleventh International Joint Conference on Artificial Intelligence,,
aha1989,Aha; and Kibler,Noise-tolerant Instance-based Learning Algorithms.,in Proceedings of the Eleventh International Joint Conference on Artificial Intelligence,,
aha1989,David W. Aha and Dennis Kibler.,Noise-tolerant instance-based learning algorithms.,In IJCAI-89,,
aha1989,D.W. Aha and D. Kibler.,Noise-tolerant instance-based learning algorithm.,In International Joint Conference on Artificial Intelligence,,
aha1989,Aha; D. and Kibler,Noise-tolerant instance-based learning algorithms.,Proceedings of the Eleventh Joint Conference on Artificial Intelligence,,
aha1989,D. Aha and D. Kibler.,Noise-tolerant instance-based learning algorithms.,In Proceedings of IJCAI-89,,
aha1989,D. Aha and D. Kibler.,Noise-tolerant instance-based learning algorithms.,In Proceedings of IJCAI-89,,
aha1991,Aha; D. W.; Kibler; D. and Albert,Instance-based learning algorithms.,,,
aha1991,AHA; KIBLER; D. and ALBERT,"Instance-based learning algorithms,",Machine Learning,Vol. 6,
aha1991,AHA; KIBLER; D. and ALBERT,"Instance-based learning algorithms,",Machine Learning,Vol. 6,
aha1991,Aha; D. W.; Kibler; and Albert,Instance-based learning algorithms.,Machine Learning,7,
aha1991,Aha; Kibler E.; Albert M.K.:,Instance-based learning algorithms.,Machine Learning,6,
aha1991,Aha; Kibler; and Albert,"Instance-based learning algorithms,",Machine Learning,6,
aha1991,D. Aha; D. Kibler; and M. Albert.,Instance-based learning algorithms.,Machine Learning,6,
aha1991,D. Aha; D. Kibler; and M. Albert.,Instance-based learning algorithms.,Machine Learning,6,
aha1991,D.W. Aha; D. Kibler; and M.K. Albert:,"Instance-based learning algorithms,",Machine Learning,6,
aha1991,D.W. Aha; D. Kibler; and M.K. Albert:,"Instance-based learning algorithms,",Machine Learning,6,
aha1991,Aha; D. W.; D. Kibler; and M. K. Albert,"``Instance Based Learning Algorithms,''",Machine Learning,Vol 6,
aha1991,Aha; D. W.; Kibler; D. and Albert,"""Instance-based learning algorithms"",",Machine Learning 6(1),,
aha1991,Aha; D. W.; Kibler; D. and Albert,"""Instance-based learning algorithms"",",Machine Learning 6(1),,
aha1991,Aha; D. W.; Kibler; D. and Albert,"""Instance-based learning algorithms"",",Machine Learning 6(1),,
aha1991,Aha; D. W.; Kibler; D. and Albert,"""Instance-based learning algorithms"",",Machine Learning 6(1),,
aha1991,Aha; D. W.; Kibler; D. and Albert,"""Instance-based learning algorithms"",",Machine Learning 6(1),,
aha1991,Aha; D. W.; Kibler; D. and Albert,"""Instance-based learning algorithms"",",Machine Learning 6(1),,
aha1991,Aha; D. W.; Kibler; and Albert,Instance-based learning algorithms.,Machine Learning,6 (1),
aha1991,Aha; D. W.; Kibler; and Albert,Instance-based learning algorithms.,Machine Learning,6 (1),
aha1991,Aha; D. W.; Kibler; and Albert,Instance-based learning algorithms.,Machine Learning,6 (1).,
aha1991,Aha; D. W.; Kibler; and Albert,Instance-based learning algorithms.,Machine Learning,6 (1).,
aha1991,Aha; D. W.; Kibler; and Albert,Instance-based learning algorithms.,Machine Learning,7,
aha1991,Aha; D. W.; Kibler; and Albert,`Instance-based learning algorithms'.,Machine Learning,7,
aha1991,Aha; D. W.; Kibler; and Albert,Instance-based learning algorithms.,Machine Learning,6,
aha1991,Aha; D. W.; Kibler; and Albert,Instance-Based Learning Algorithms.,Machine Learning,6,
aha1991,Aha; D. W.; Kibler; and Albert,Instance-Based Learning Algorithms.,Machine Learning,6,
aha1991,Aha; D. W.; Kibler; and Albert,Instance-based learning algorithms.,Machine Learning,6,
aha1991,Aha; D. W.; Kibler; and Albert,Instance-based learning algorithms.,Machine Learning,6,
aha1991,Aha; D. W.; Kibler; and Albert,Instance-based learning algorithms.,Machine Learning,6,
aha1991,Aha; D. W.; Kibler; and Albert,Instance-based learning algorithms.,Machine Learning,6,
aha1991,Aha; D. W.; Kibler; and Albert,Instance-based learning algorithms.,Machine Learning,6,
aha1991,Aha; D. W.; Kibler; and Albert,Instance-based learning algorithms.,Machine Learning,6,
aha1991,Aha; D. W.; Kibler; and Albert,Instance-based learning algorithms.,Machine Learning,6,
aha1991,Aha; D. W.; Kibler; and Albert,Instance-based learning algorithms.,Machine Learning,6,
aha1991,Aha; D. W.; Kibler; and Albert,Instance-based learning algorithms.,Machine Learning,6,
aha1991,Aha; D. W.; Kibler; and Albert,Instance-based learning algorithms.,Machine Learning,6,
