idx1,idx2,id_1,authors_1,title_1,venue_name_1,venue_vol_1,venue_date_1,blocking_key_1,id_2,authors_2,title_2,venue_name_2,venue_vol_2,venue_date_2,blocking_key_2,authors_sim,title_sim,venue_date_eq,match_predito,match_verdadeiro
282,232,fahlman1990a,fahlman; and lebiere,the cascade-correlation learning architecture.,In Advances in Neural Information Processing Systems,Vol. 2).,1990.0,T223F4551990,fahlman1990a,fahlman; s. and lebiere,the cascade-correlation learning architecture.,,,1990.0,T223F4551990,0.9539130434782608,1.0,1,1,1
282,233,fahlman1990a,fahlman; and lebiere,the cascade-correlation learning architecture.,In Advances in Neural Information Processing Systems,Vol. 2).,1990.0,T223F4551990,fahlman1990a,fahlman; s. and lebiere,the cascade-correlation learning architecture.,,,1990.0,T223F4551990,0.9539130434782608,1.0,1,1,1
282,236,fahlman1990a,fahlman; and lebiere,the cascade-correlation learning architecture.,In Advances in Neural Information Processing Systems,Vol. 2).,1990.0,T223F4551990,fahlman1990a,fahlman; s. and lebiere,the cascade-correlation learning architecture.,,,1990.0,T223F4551990,0.9539130434782608,1.0,1,1,1
282,241,fahlman1990a,fahlman; and lebiere,the cascade-correlation learning architecture.,In Advances in Neural Information Processing Systems,Vol. 2).,1990.0,T223F4551990,fahlman1990a,fahlman; s. e. and lebiere,the cascade-correlation learning architecture.,,,1990.0,T223F4551990,0.903846153846154,1.0,1,1,1
282,259,fahlman1990a,fahlman; and lebiere,the cascade-correlation learning architecture.,In Advances in Neural Information Processing Systems,Vol. 2).,1990.0,T223F4551990,fahlman1990a,fahlman; s. and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems (volume 2).,,1990.0,T223F4551990,0.9539130434782608,1.0,1,1,1
282,263,fahlman1990a,fahlman; and lebiere,the cascade-correlation learning architecture.,In Advances in Neural Information Processing Systems,Vol. 2).,1990.0,T223F4551990,fahlman1990a,fahlman; s. e. and lebiere,"the cascade-correlation learning architecture,","""Advances in Neural Information Processing Systems""",Vol. 2,1990.0,T223F4551990,0.903846153846154,0.9913043478260868,1,1,1
282,264,fahlman1990a,fahlman; and lebiere,the cascade-correlation learning architecture.,In Advances in Neural Information Processing Systems,Vol. 2).,1990.0,T223F4551990,fahlman1990a,fahlman; s. e. and lebiere,"the cascade-correlation learning architecture,",`Advances in Neural Information Processing Systems',Vol. 2,1990.0,T223F4551990,0.903846153846154,0.9913043478260868,1,1,1
282,265,fahlman1990a,fahlman; and lebiere,the cascade-correlation learning architecture.,In Advances in Neural Information Processing Systems,Vol. 2).,1990.0,T223F4551990,fahlman1990a,fahlman; s. e. and lebiere,"the cascade-correlation learning architecture,","""Advances in Neural Information Processing Systems""",Vol. 2,1990.0,T223F4551990,0.903846153846154,0.9913043478260868,1,1,1
282,266,fahlman1990a,fahlman; and lebiere,the cascade-correlation learning architecture.,In Advances in Neural Information Processing Systems,Vol. 2).,1990.0,T223F4551990,fahlman1990a,fahlman; s. e. and lebiere,the cascade correlation architecture.,In Advances in Neural Information Processing Systems,Volume 2,1990.0,T223F4551990,0.903846153846154,0.9014101057579318,1,1,1
282,267,fahlman1990a,fahlman; and lebiere,the cascade-correlation learning architecture.,In Advances in Neural Information Processing Systems,Vol. 2).,1990.0,T223F4551990,fahlman1990a,fahlman; s. e. and lebiere,the cascade correlation architecture.,In Advances in Neural Information Processing Systems,Volume 2,1990.0,T223F4551990,0.903846153846154,0.9014101057579318,1,1,1
282,269,fahlman1990a,fahlman; and lebiere,the cascade-correlation learning architecture.,In Advances in Neural Information Processing Systems,Vol. 2).,1990.0,T223F4551990,fahlman1990a,fahlman; s. e. and lebiere,the cascade-correlation learning architecture.,In Advances in Neural Information Processing Systems,vol. 2,1990.0,T223F4551990,0.903846153846154,1.0,1,1,1
282,270,fahlman1990a,fahlman; and lebiere,the cascade-correlation learning architecture.,In Advances in Neural Information Processing Systems,Vol. 2).,1990.0,T223F4551990,fahlman1990a,fahlman; s. e. and lebiere,the cascade correlation learning architecture.,In Neural Information Processing Systems,2.,1990.0,T223F4551990,0.903846153846154,0.9468599033816424,1,1,1
282,271,fahlman1990a,fahlman; and lebiere,the cascade-correlation learning architecture.,In Advances in Neural Information Processing Systems,Vol. 2).,1990.0,T223F4551990,fahlman1990a,fahlman; s. e. and lebiere,the cascade correlation learning architecture.,In Neural Information Processing Systems,2.,1990.0,T223F4551990,0.903846153846154,0.9468599033816424,1,1,1
282,272,fahlman1990a,fahlman; and lebiere,the cascade-correlation learning architecture.,In Advances in Neural Information Processing Systems,Vol. 2).,1990.0,T223F4551990,fahlman1990a,fahlman; s. e. and lebiere,the cascade-correlation architecture.,Advances in Neural Information Processing Structures,2,1990.0,T223F4551990,0.903846153846154,0.9284371327849588,1,1,1
282,273,fahlman1990a,fahlman; and lebiere,the cascade-correlation learning architecture.,In Advances in Neural Information Processing Systems,Vol. 2).,1990.0,T223F4551990,fahlman1990a,fahlman; s. e. and lebiere,the cascade-correlation architecture.,Advances in Neural Information Processing Structures,2,1990.0,T223F4551990,0.903846153846154,0.9284371327849588,1,1,1
282,274,fahlman1990a,fahlman; and lebiere,the cascade-correlation learning architecture.,In Advances in Neural Information Processing Systems,Vol. 2).,1990.0,T223F4551990,fahlman1990a,fahlman; s. e. and lebiere,the cascade-correlation learning algorithm.,Advances in Neural Information Processing Systems,2,1990.0,T223F4551990,0.903846153846154,0.9458323611003084,1,1,1
282,275,fahlman1990a,fahlman; and lebiere,the cascade-correlation learning architecture.,In Advances in Neural Information Processing Systems,Vol. 2).,1990.0,T223F4551990,fahlman1990a,fahlman; s. e. and lebiere,the cascade-correlation learning architecture.,Advances in Neural Information Processing Systems,2.,1990.0,T223F4551990,0.903846153846154,1.0,1,1,1
282,276,fahlman1990a,fahlman; and lebiere,the cascade-correlation learning architecture.,In Advances in Neural Information Processing Systems,Vol. 2).,1990.0,T223F4551990,fahlman1990a,fahlman; and lebiere,the cascade correlaion learning architecture.,NIPS.,,1990.0,T223F4551990,1.0,0.9504962670180062,1,1,1
282,277,fahlman1990a,fahlman; and lebiere,the cascade-correlation learning architecture.,In Advances in Neural Information Processing Systems,Vol. 2).,1990.0,T223F4551990,fahlman1990a,fahlman; and lebiere,the cascade-correlation architecture.,In Advances in Neural Information Processing Systems,Vol. 2.,1990.0,T223F4551990,1.0,0.9284371327849588,1,1,1
282,278,fahlman1990a,fahlman; and lebiere,the cascade-correlation learning architecture.,In Advances in Neural Information Processing Systems,Vol. 2).,1990.0,T223F4551990,fahlman1990a,fahlman; and lebiere,the cascade-correlation architecture.,In Advances in Neural Information Processing Systems,Vol. 2.,1990.0,T223F4551990,1.0,0.9284371327849588,1,1,1
282,279,fahlman1990a,fahlman; and lebiere,the cascade-correlation learning architecture.,In Advances in Neural Information Processing Systems,Vol. 2).,1990.0,T223F4551990,fahlman1990a,fahlman; and lebiere,the cascade correlation architecture.,Advances in 43 Neural Information Processing Systems,2,1990.0,T223F4551990,1.0,0.9014101057579318,1,1,1
282,280,fahlman1990a,fahlman; and lebiere,the cascade-correlation learning architecture.,In Advances in Neural Information Processing Systems,Vol. 2).,1990.0,T223F4551990,fahlman1990a,fahlman; and lebiere,the cascade correlation architecture.,Advances in Neural Information Processing Systems,2,1990.0,T223F4551990,1.0,0.9014101057579318,1,1,1
282,281,fahlman1990a,fahlman; and lebiere,the cascade-correlation learning architecture.,In Advances in Neural Information Processing Systems,Vol. 2).,1990.0,T223F4551990,fahlman1990a,fahlman; and lebiere,the cascade-correlation learning architecture.,In Advances in Neural Information Processing Systems,Vol. 2).,1990.0,T223F4551990,1.0,1.0,1,1,1
283,194,fahlman1990a,fahlman; and lebiere,the cascade-correlation learning architecture.,In Advances in Neural Information Processing Systems,2.,1990.0,T223F4551990,fahlman1990a,fahlman; s. e. and lebiere,"the cascade-correlation learning architec ture,",,,1990.0,T223F4551990,0.903846153846154,0.9871415356151712,1,1,1
283,195,fahlman1990a,fahlman; and lebiere,the cascade-correlation learning architecture.,In Advances in Neural Information Processing Systems,2.,1990.0,T223F4551990,fahlman1990a,fahlman; s. e. and lebiere,"the cascade-correlation learning architecture,",,,1990.0,T223F4551990,0.903846153846154,0.9913043478260868,1,1,1
283,196,fahlman1990a,fahlman; and lebiere,the cascade-correlation learning architecture.,In Advances in Neural Information Processing Systems,2.,1990.0,T223F4551990,fahlman1990a,fahlman; s. e. and lebiere,the cascade-correlation learning architecture.,,,1990.0,T223F4551990,0.903846153846154,1.0,1,1,1
283,197,fahlman1990a,fahlman; and lebiere,the cascade-correlation learning architecture.,In Advances in Neural Information Processing Systems,2.,1990.0,T223F4551990,fahlman1990a,fahlman; s. e. and lebiere,the cascade-correlation learning architecture.,,,1990.0,T223F4551990,0.903846153846154,1.0,1,1,1
283,198,fahlman1990a,fahlman; and lebiere,the cascade-correlation learning architecture.,In Advances in Neural Information Processing Systems,2.,1990.0,T223F4551990,fahlman1990a,fahlman; s. e. and lebiere,the cascade-correlation learning architecture.,,,1990.0,T223F4551990,0.903846153846154,1.0,1,1,1
283,199,fahlman1990a,fahlman; and lebiere,the cascade-correlation learning architecture.,In Advances in Neural Information Processing Systems,2.,1990.0,T223F4551990,fahlman1990a,fahlman; s. e. and lebiere,the cascade-correlation learning architecture.,,,1990.0,T223F4551990,0.903846153846154,1.0,1,1,1
283,200,fahlman1990a,fahlman; and lebiere,the cascade-correlation learning architecture.,In Advances in Neural Information Processing Systems,2.,1990.0,T223F4551990,fahlman1990a,fahlman; s. e. and lebiere,the cascade-correlation learning architecture.,,,1990.0,T223F4551990,0.903846153846154,1.0,1,1,1
283,204,fahlman1990a,fahlman; and lebiere,the cascade-correlation learning architecture.,In Advances in Neural Information Processing Systems,2.,1990.0,T223F4551990,fahlman1990a,fahlman; and lebiere,the cascade-correlation learning architecture.,,,1990.0,T223F4551990,1.0,1.0,1,1,1
283,205,fahlman1990a,fahlman; and lebiere,the cascade-correlation learning architecture.,In Advances in Neural Information Processing Systems,2.,1990.0,T223F4551990,fahlman1990a,fahlman; and lebiere,the cascade-correlation learning architecture.,,,1990.0,T223F4551990,1.0,1.0,1,1,1
283,207,fahlman1990a,fahlman; and lebiere,the cascade-correlation learning architecture.,In Advances in Neural Information Processing Systems,2.,1990.0,T223F4551990,fahlman1990a,fahlman s. e.; lebiere c.,"the cascade-correlation learning architecture,",,,1990.0,T223F4551990,0.8589411764705883,0.9913043478260868,1,1,1
283,208,fahlman1990a,fahlman; and lebiere,the cascade-correlation learning architecture.,In Advances in Neural Information Processing Systems,2.,1990.0,T223F4551990,fahlman1990a,fahlman; s. and lebiere,the cascade-correlation learning architecture.,,,1990.0,T223F4551990,0.9539130434782608,1.0,1,1,1
283,212,fahlman1990a,fahlman; and lebiere,the cascade-correlation learning architecture.,In Advances in Neural Information Processing Systems,2.,1990.0,T223F4551990,fahlman1990a,fahlman; s. and lebiere,the cascade-correlation learning architecture.,,,1990.0,T223F4551990,0.9539130434782608,1.0,1,1,1
283,214,fahlman1990a,fahlman; and lebiere,the cascade-correlation learning architecture.,In Advances in Neural Information Processing Systems,2.,1990.0,T223F4551990,fahlman1990a,fahlman; and lebiere,the cascade-correlation learning architecture.,,,1990.0,T223F4551990,1.0,1.0,1,1,1
283,215,fahlman1990a,fahlman; and lebiere,the cascade-correlation learning architecture.,In Advances in Neural Information Processing Systems,2.,1990.0,T223F4551990,fahlman1990a,fahlman; and lebiere,the cascade-correlation learning architecture.,,,1990.0,T223F4551990,1.0,1.0,1,1,1
283,216,fahlman1990a,fahlman; and lebiere,the cascade-correlation learning architecture.,In Advances in Neural Information Processing Systems,2.,1990.0,T223F4551990,fahlman1990a,fahlman; and lebiere,the cascade-correlation learning architecture.,,,1990.0,T223F4551990,1.0,1.0,1,1,1
283,217,fahlman1990a,fahlman; and lebiere,the cascade-correlation learning architecture.,In Advances in Neural Information Processing Systems,2.,1990.0,T223F4551990,fahlman1990a,fahlman; and lebiere,the cascade-correlation learning architecture.,,,1990.0,T223F4551990,1.0,1.0,1,1,1
283,218,fahlman1990a,fahlman; and lebiere,the cascade-correlation learning architecture.,In Advances in Neural Information Processing Systems,2.,1990.0,T223F4551990,fahlman1990a,fahlman; and lebiere,the cascade-correlation learning architecture.,,,1990.0,T223F4551990,1.0,1.0,1,1,1
283,225,fahlman1990a,fahlman; and lebiere,the cascade-correlation learning architecture.,In Advances in Neural Information Processing Systems,2.,1990.0,T223F4551990,fahlman1990a,fahlman; s. e. and lebiere,the cascade-correlation learning architecture.,,,1990.0,T223F4551990,0.903846153846154,1.0,1,1,1
283,227,fahlman1990a,fahlman; and lebiere,the cascade-correlation learning architecture.,In Advances in Neural Information Processing Systems,2.,1990.0,T223F4551990,fahlman1990a,fahlman; s. and lebiere,the cascade-correlation learning architecture.,,,1990.0,T223F4551990,0.9539130434782608,1.0,1,1,1
283,231,fahlman1990a,fahlman; and lebiere,the cascade-correlation learning architecture.,In Advances in Neural Information Processing Systems,2.,1990.0,T223F4551990,fahlman1990a,fahlman; s. and lebiere,the cascade-correlation learning architecture.,,,1990.0,T223F4551990,0.9539130434782608,1.0,1,1,1
283,232,fahlman1990a,fahlman; and lebiere,the cascade-correlation learning architecture.,In Advances in Neural Information Processing Systems,2.,1990.0,T223F4551990,fahlman1990a,fahlman; s. and lebiere,the cascade-correlation learning architecture.,,,1990.0,T223F4551990,0.9539130434782608,1.0,1,1,1
283,233,fahlman1990a,fahlman; and lebiere,the cascade-correlation learning architecture.,In Advances in Neural Information Processing Systems,2.,1990.0,T223F4551990,fahlman1990a,fahlman; s. and lebiere,the cascade-correlation learning architecture.,,,1990.0,T223F4551990,0.9539130434782608,1.0,1,1,1
283,236,fahlman1990a,fahlman; and lebiere,the cascade-correlation learning architecture.,In Advances in Neural Information Processing Systems,2.,1990.0,T223F4551990,fahlman1990a,fahlman; s. and lebiere,the cascade-correlation learning architecture.,,,1990.0,T223F4551990,0.9539130434782608,1.0,1,1,1
283,241,fahlman1990a,fahlman; and lebiere,the cascade-correlation learning architecture.,In Advances in Neural Information Processing Systems,2.,1990.0,T223F4551990,fahlman1990a,fahlman; s. e. and lebiere,the cascade-correlation learning architecture.,,,1990.0,T223F4551990,0.903846153846154,1.0,1,1,1
